,sched_arr_datetime (mod),arr_time,sched_arr_time,arr_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
5944,2013-07-15 17:53:00,17:05,17:48,-43.0,United Air Lines Inc.,-48.0,LAX,9.0,,0.00,29.88,9.0,2.0,,,
5945,2013-07-15 18:53:00,18:05,18:50,-45.0,Delta Air Lines Inc.,-42.0,LAX,11.0,,0.00,29.88,10.0,2.0,,,
5946,2013-07-15 18:53:00,18:14,19:00,-46.0,American Airlines Inc.,-49.0,LAX,11.0,,0.00,29.88,10.0,2.0,,,
5947,2013-07-15 19:53:00,19:04,19:39,-35.0,JetBlue Airways,-13.0,LAX,13.0,,0.00,29.88,10.0,2.0,,,
5948,2013-07-15 19:53:00,19:32,20:05,-33.0,Virgin America,-24.0,LAX,13.0,,0.00,29.88,10.0,2.0,,,
5949,2013-07-15 19:53:00,19:44,20:18,-34.0,Delta Air Lines Inc.,-36.0,LAX,13.0,,0.00,29.88,10.0,2.0,,,
5950,2013-07-15 19:53:00,19:31,20:15,-44.0,American Airlines Inc.,-49.0,LAX,13.0,,0.00,29.88,10.0,2.0,,,
5951,2013-07-15 20:53:00,21:07,20:58,9.0,United Air Lines Inc.,14.0,LAX,10.0,,0.00,29.87,10.0,2.0,,,
5952,2013-07-15 21:53:00,21:44,21:35,9.0,Delta Air Lines Inc.,6.0,LAX,11.0,,0.00,29.86,10.0,2.0,,,
5953,2013-07-15 22:53:00,22:17,22:30,-13.0,American Airlines Inc.,-15.0,LAX,13.0,,0.00,29.84,10.0,2.0,,,
5954,2013-07-15 22:53:00,22:45,23:05,-20.0,Virgin America,-8.0,LAX,13.0,,0.00,29.84,10.0,2.0,,,
5955,2013-07-15 23:53:00,23:05,23:24,-19.0,United Air Lines Inc.,-14.0,LAX,13.0,,0.00,29.83,10.0,2.0,,,
5956,2013-07-15 23:53:00,23:14,23:48,-34.0,JetBlue Airways,-21.0,LAX,13.0,,0.00,29.83,10.0,2.0,,,
5957,2013-07-15 23:53:00,00:13,00:22,-9.0,Delta Air Lines Inc.,35.0,LAX,13.0,,0.00,29.83,10.0,2.0,,,
5958,2013-07-15 00:53:00,00:15,01:00,-45.0,American Airlines Inc.,-40.0,LAX,7.0,,0.00,29.84,10.0,3.0,3.0,,
5959,2013-07-15 01:53:00,00:49,01:35,-46.0,JetBlue Airways,-50.0,LAX,7.0,,0.00,29.84,10.0,2.0,3.0,3.0,
5960,2013-07-16 09:53:00,09:22,09:23,-1.0,United Air Lines Inc.,-10.0,LAX,3.0,,0.00,29.87,10.0,2.0,,,
5961,2013-07-16 09:53:00,09:38,10:04,-26.0,Delta Air Lines Inc.,-29.0,LAX,3.0,,0.00,29.87,10.0,2.0,,,
5962,2013-07-16 09:53:00,09:06,09:51,-45.0,JetBlue Airways,-49.0,LAX,3.0,,0.00,29.87,10.0,2.0,,,
5963,2013-07-16 09:53:00,09:37,10:10,-33.0,Virgin America,-35.0,LAX,3.0,,0.00,29.87,10.0,2.0,,,
5964,2013-07-16 10:53:00,09:37,10:25,-48.0,American Airlines Inc.,-48.0,LAX,3.0,,0.00,29.87,10.0,2.0,,,
5965,2013-07-16 11:53:00,11:08,11:32,-24.0,United Air Lines Inc.,-26.0,LAX,0.0,,0.00,29.87,10.0,2.0,3.0,,
5966,2013-07-16 11:53:00,11:49,11:56,-7.0,Delta Air Lines Inc.,4.0,LAX,0.0,,0.00,29.87,10.0,2.0,3.0,,
5967,2013-07-16 11:53:00,11:22,12:10,-48.0,American Airlines Inc.,-51.0,LAX,0.0,,0.00,29.87,10.0,2.0,3.0,,
5968,2013-07-16 11:53:00,11:44,12:20,-36.0,Virgin America,-44.0,LAX,0.0,,0.00,29.87,10.0,2.0,3.0,,
5969,2013-07-16 11:53:00,11:42,12:21,-39.0,JetBlue Airways,-42.0,LAX,0.0,,0.00,29.87,10.0,2.0,3.0,,
5970,2013-07-16 13:53:00,12:48,13:25,-37.0,American Airlines Inc.,-39.0,LAX,4.0,,0.00,29.91,10.0,2.0,3.0,3.0,
5971,2013-07-16 13:53:00,13:43,14:14,-31.0,United Air Lines Inc.,-34.0,LAX,4.0,,0.00,29.91,10.0,2.0,3.0,3.0,
5972,2013-07-16 14:53:00,14:23,14:50,-27.0,American Airlines Inc.,-32.0,LAX,3.0,,0.00,29.93,10.0,2.0,3.0,4.0,
5973,2013-07-16 14:53:00,14:24,14:55,-31.0,Delta Air Lines Inc.,-34.0,LAX,3.0,,0.00,29.93,10.0,2.0,3.0,4.0,
5974,2013-07-16 14:53:00,15:51,14:52,59.0,JetBlue Airways,144.0,LAX,3.0,,0.00,29.93,10.0,2.0,3.0,4.0,
5975,2013-07-16 15:53:00,15:28,15:55,-27.0,Virgin America,-21.0,LAX,0.0,,0.00,29.93,10.0,2.0,3.0,3.0,
5976,2013-07-16 16:53:00,19:42,16:45,177.0,American Airlines Inc.,363.0,LAX,6.0,,0.00,29.93,10.0,2.0,3.0,3.0,
5977,2013-07-16 17:53:00,17:28,17:48,-20.0,United Air Lines Inc.,-17.0,LAX,10.0,,0.00,29.94,10.0,2.0,3.0,,
5978,2013-07-16 18:53:00,18:47,18:50,-3.0,Delta Air Lines Inc.,5.0,LAX,8.0,,0.00,29.94,10.0,2.0,3.0,,
5979,2013-07-16 18:53:00,18:43,19:00,-17.0,American Airlines Inc.,-19.0,LAX,8.0,,0.00,29.94,10.0,2.0,3.0,,
5980,2013-07-16 19:53:00,21:33,19:39,114.0,JetBlue Airways,235.0,LAX,10.0,,0.00,29.94,10.0,2.0,3.0,3.0,
5981,2013-07-16 19:53:00,20:13,20:05,8.0,Virgin America,35.0,LAX,10.0,,0.00,29.94,10.0,2.0,3.0,3.0,
5982,2013-07-16 19:53:00,21:20,20:18,62.0,Delta Air Lines Inc.,122.0,LAX,10.0,,0.00,29.94,10.0,2.0,3.0,3.0,
5983,2013-07-16 19:53:00,19:46,20:15,-29.0,American Airlines Inc.,-31.0,LAX,10.0,,0.00,29.94,10.0,2.0,3.0,3.0,
5984,2013-07-16 20:53:00,20:59,20:58,1.0,United Air Lines Inc.,19.0,LAX,12.0,,0.00,29.93,10.0,2.0,3.0,3.0,
5985,2013-07-16 21:53:00,21:04,21:35,-31.0,Delta Air Lines Inc.,-20.0,LAX,13.0,,0.00,29.94,10.0,2.0,3.0,3.0,
5986,2013-07-16 22:53:00,21:42,22:30,-48.0,American Airlines Inc.,-48.0,LAX,15.0,,0.00,29.93,10.0,2.0,,,
5987,2013-07-16 22:53:00,23:29,23:05,24.0,Virgin America,40.0,LAX,15.0,,0.00,29.93,10.0,2.0,,,
5988,2013-07-16 23:53:00,23:04,23:24,-20.0,United Air Lines Inc.,-6.0,LAX,12.0,,0.00,29.93,10.0,2.0,,,
5989,2013-07-16 23:53:00,23:25,23:48,-23.0,JetBlue Airways,-17.0,LAX,12.0,,0.00,29.93,10.0,2.0,,,
5990,2013-07-16 23:53:00,23:51,00:22,-31.0,Delta Air Lines Inc.,-4.0,LAX,12.0,,0.00,29.93,10.0,2.0,,,
5991,2013-07-16 00:53:00,00:22,01:00,-38.0,American Airlines Inc.,-39.0,LAX,18.0,21.0,0.00,29.82,10.0,1.0,,,
5992,2013-07-16 01:53:00,01:23,01:35,-12.0,JetBlue Airways,-11.0,LAX,15.0,22.0,0.00,29.81,10.0,1.0,,,
5993,2013-07-17 09:53:00,08:44,09:23,-39.0,United Air Lines Inc.,-46.0,LAX,3.0,,0.00,29.99,10.0,2.0,,,
5994,2013-07-17 09:53:00,09:24,09:51,-27.0,JetBlue Airways,-27.0,LAX,3.0,,0.00,29.99,10.0,2.0,,,
5995,2013-07-17 09:53:00,09:36,10:04,-28.0,Delta Air Lines Inc.,-37.0,LAX,3.0,,0.00,29.99,10.0,2.0,,,
5996,2013-07-17 09:53:00,09:35,10:10,-35.0,Virgin America,-40.0,LAX,3.0,,0.00,29.99,10.0,2.0,,,
5997,2013-07-17 10:53:00,09:57,10:25,-28.0,American Airlines Inc.,-31.0,LAX,0.0,,0.00,29.98,10.0,2.0,,,
5998,2013-07-17 11:53:00,11:06,11:32,-26.0,United Air Lines Inc.,-30.0,LAX,3.0,,0.00,29.98,10.0,2.0,,,
5999,2013-07-17 11:53:00,11:37,11:56,-19.0,Delta Air Lines Inc.,8.0,LAX,3.0,,0.00,29.98,10.0,2.0,,,
6000,2013-07-17 11:53:00,12:04,12:10,-6.0,American Airlines Inc.,-2.0,LAX,3.0,,0.00,29.98,10.0,2.0,,,
6001,2013-07-17 11:53:00,11:58,12:20,-22.0,Virgin America,-20.0,LAX,3.0,,0.00,29.98,10.0,2.0,,,
6002,2013-07-17 11:53:00,11:44,12:21,-37.0,JetBlue Airways,-42.0,LAX,3.0,,0.00,29.98,10.0,2.0,,,
6003,2013-07-17 13:53:00,13:02,13:25,-23.0,American Airlines Inc.,-26.0,LAX,0.0,,0.00,30.01,10.0,2.0,3.0,,
6004,2013-07-17 13:53:00,13:44,14:14,-30.0,United Air Lines Inc.,-35.0,LAX,0.0,,0.00,30.01,10.0,2.0,3.0,,
6005,2013-07-17 14:53:00,16:32,14:55,97.0,Delta Air Lines Inc.,231.0,LAX,3.0,,0.00,30.02,10.0,2.0,3.0,,
6006,2013-07-17 14:53:00,14:29,14:50,-21.0,American Airlines Inc.,-20.0,LAX,3.0,,0.00,30.02,10.0,2.0,3.0,,
6007,2013-07-17 14:53:00,14:33,14:52,-19.0,JetBlue Airways,-22.0,LAX,3.0,,0.00,30.02,10.0,2.0,3.0,,
6008,2013-07-17 15:53:00,15:26,15:55,-29.0,Virgin America,-29.0,LAX,3.0,,0.00,30.02,10.0,2.0,3.0,,
6009,2013-07-17 16:53:00,16:08,16:45,-37.0,American Airlines Inc.,-42.0,LAX,5.0,,0.00,30.02,10.0,2.0,3.0,,
6010,2013-07-17 17:53:00,17:29,17:48,-19.0,United Air Lines Inc.,-24.0,LAX,8.0,,0.00,30.02,10.0,2.0,3.0,,
6011,2013-07-17 18:53:00,18:35,18:50,-15.0,Delta Air Lines Inc.,-17.0,LAX,9.0,,0.00,30.02,10.0,2.0,3.0,,
6012,2013-07-17 18:53:00,20:43,19:00,103.0,American Airlines Inc.,193.0,LAX,9.0,,0.00,30.02,10.0,2.0,3.0,,
6013,2013-07-17 19:53:00,19:37,19:39,-2.0,JetBlue Airways,-6.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
6014,2013-07-17 19:53:00,20:49,20:05,44.0,Virgin America,77.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
6015,2013-07-17 19:53:00,20:16,20:18,-2.0,Delta Air Lines Inc.,-1.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
6016,2013-07-17 19:53:00,19:58,20:15,-17.0,American Airlines Inc.,-16.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
6017,2013-07-17 20:53:00,20:45,20:58,-13.0,United Air Lines Inc.,-2.0,LAX,13.0,,0.00,30.02,10.0,2.0,,,
6018,2013-07-17 21:53:00,21:08,21:35,-27.0,Delta Air Lines Inc.,-27.0,LAX,15.0,,0.00,30.01,10.0,2.0,,,
6019,2013-07-17 22:53:00,22:13,22:30,-17.0,American Airlines Inc.,4.0,LAX,17.0,,0.00,29.99,10.0,2.0,,,
6020,2013-07-17 22:53:00,23:03,23:05,-2.0,Virgin America,26.0,LAX,17.0,,0.00,29.99,10.0,2.0,,,
6021,2013-07-17 23:53:00,23:32,23:24,8.0,United Air Lines Inc.,18.0,LAX,13.0,,0.00,29.98,10.0,2.0,,,
6022,2013-07-17 23:53:00,23:58,23:48,10.0,JetBlue Airways,49.0,LAX,13.0,,0.00,29.98,10.0,2.0,,,
6023,2013-07-17 23:53:00,23:36,00:22,-46.0,Delta Air Lines Inc.,-31.0,LAX,13.0,,0.00,29.98,10.0,2.0,,,
6024,2013-07-17 00:53:00,01:10,01:00,10.0,American Airlines Inc.,78.0,LAX,12.0,,0.00,29.91,10.0,2.0,,,
6025,2013-07-17 01:53:00,02:04,01:35,29.0,JetBlue Airways,74.0,LAX,15.0,,0.00,29.92,10.0,2.0,,,
6026,2013-07-18 09:53:00,08:44,09:23,-39.0,United Air Lines Inc.,-47.0,LAX,6.0,,0.00,29.96,10.0,2.0,,,
6027,2013-07-18 09:53:00,09:28,10:04,-36.0,Delta Air Lines Inc.,-37.0,LAX,6.0,,0.00,29.96,10.0,2.0,,,
6028,2013-07-18 09:53:00,09:14,09:51,-37.0,JetBlue Airways,-38.0,LAX,6.0,,0.00,29.96,10.0,2.0,,,
6029,2013-07-18 09:53:00,09:45,10:10,-25.0,Virgin America,-29.0,LAX,6.0,,0.00,29.96,10.0,2.0,,,
6030,2013-07-18 10:53:00,09:58,10:25,-27.0,American Airlines Inc.,-30.0,LAX,5.0,,0.00,29.95,10.0,2.0,,,
6031,2013-07-18 11:53:00,11:34,11:32,2.0,United Air Lines Inc.,33.0,LAX,4.0,,0.00,29.96,10.0,2.0,,,
6032,2013-07-18 11:53:00,11:10,11:56,-46.0,Delta Air Lines Inc.,-51.0,LAX,4.0,,0.00,29.96,10.0,2.0,,,
6033,2013-07-18 11:53:00,11:36,12:10,-34.0,American Airlines Inc.,-35.0,LAX,4.0,,0.00,29.96,10.0,2.0,,,
6034,2013-07-18 11:53:00,11:53,12:20,-27.0,Virgin America,-28.0,LAX,4.0,,0.00,29.96,10.0,2.0,,,
6035,2013-07-18 11:53:00,11:56,12:21,-25.0,JetBlue Airways,-26.0,LAX,4.0,,0.00,29.96,10.0,2.0,,,
6036,2013-07-18 13:53:00,13:17,13:25,-8.0,American Airlines Inc.,1.0,LAX,3.0,,0.00,29.98,5.0,2.0,3.0,3.0,
6037,2013-07-18 13:53:00,13:40,14:14,-34.0,United Air Lines Inc.,-36.0,LAX,3.0,,0.00,29.98,5.0,2.0,3.0,3.0,
6038,2013-07-18 14:53:00,14:19,14:50,-31.0,American Airlines Inc.,-33.0,LAX,0.0,,0.00,29.99,5.0,2.0,3.0,3.0,
6039,2013-07-18 14:53:00,14:40,14:55,-15.0,Delta Air Lines Inc.,7.0,LAX,0.0,,0.00,29.99,5.0,2.0,3.0,3.0,
6040,2013-07-18 14:53:00,14:45,14:52,-7.0,JetBlue Airways,-7.0,LAX,0.0,,0.00,29.99,5.0,2.0,3.0,3.0,
6041,2013-07-18 15:53:00,15:18,15:55,-37.0,Virgin America,-40.0,LAX,3.0,,0.00,29.99,6.0,2.0,3.0,3.0,
6042,2013-07-18 16:53:00,16:25,16:45,-20.0,American Airlines Inc.,-14.0,LAX,7.0,,0.00,29.99,7.0,2.0,3.0,3.0,
6043,2013-07-18 17:53:00,17:45,17:48,-3.0,United Air Lines Inc.,15.0,LAX,8.0,,0.00,29.98,8.0,2.0,3.0,3.0,
6044,2013-07-18 18:53:00,18:29,18:50,-21.0,Delta Air Lines Inc.,3.0,LAX,9.0,,0.00,29.98,9.0,2.0,3.0,3.0,
6045,2013-07-18 18:53:00,18:37,19:00,-23.0,American Airlines Inc.,-11.0,LAX,9.0,,0.00,29.98,9.0,2.0,3.0,3.0,
6046,2013-07-18 19:53:00,19:17,19:39,-22.0,JetBlue Airways,4.0,LAX,12.0,,0.00,29.96,10.0,2.0,3.0,4.0,
6047,2013-07-18 19:53:00,20:01,20:05,-4.0,Virgin America,39.0,LAX,12.0,,0.00,29.96,10.0,2.0,3.0,4.0,
6048,2013-07-18 19:53:00,19:58,20:18,-20.0,Delta Air Lines Inc.,-3.0,LAX,12.0,,0.00,29.96,10.0,2.0,3.0,4.0,
6049,2013-07-18 19:53:00,20:15,20:15,0.0,American Airlines Inc.,27.0,LAX,12.0,,0.00,29.96,10.0,2.0,3.0,4.0,
6050,2013-07-18 20:53:00,21:42,20:58,44.0,United Air Lines Inc.,81.0,LAX,11.0,,0.00,29.95,10.0,2.0,3.0,4.0,
6051,2013-07-18 21:53:00,21:41,21:35,6.0,Delta Air Lines Inc.,13.0,LAX,14.0,19.0,0.00,29.93,10.0,2.0,3.0,3.0,
6052,2013-07-18 22:53:00,22:54,22:30,24.0,American Airlines Inc.,68.0,LAX,12.0,,0.00,29.92,10.0,2.0,3.0,,
6053,2013-07-18 22:53:00,23:22,23:05,17.0,Virgin America,54.0,LAX,12.0,,0.00,29.92,10.0,2.0,3.0,,
6054,2013-07-18 23:53:00,23:04,23:24,-20.0,United Air Lines Inc.,-16.0,LAX,12.0,,0.00,29.9,10.0,2.0,3.0,,
6055,2013-07-18 23:53:00,00:44,23:48,56.0,JetBlue Airways,125.0,LAX,12.0,,0.00,29.9,10.0,2.0,3.0,,
6056,2013-07-18 23:53:00,23:48,00:22,-34.0,Delta Air Lines Inc.,-16.0,LAX,12.0,,0.00,29.9,10.0,2.0,3.0,,
6057,2013-07-18 00:53:00,02:03,01:00,63.0,American Airlines Inc.,162.0,LAX,11.0,,0.00,29.97,10.0,2.0,,,
6058,2013-07-18 01:53:00,01:47,01:35,12.0,JetBlue Airways,12.0,LAX,10.0,,0.00,29.96,10.0,2.0,,,
6059,2013-07-19 09:53:00,08:31,09:23,-52.0,United Air Lines Inc.,-57.0,LAX,4.0,,0.00,29.89,9.0,4.0,,,
6060,2013-07-19 09:53:00,09:22,09:51,-29.0,JetBlue Airways,-28.0,LAX,4.0,,0.00,29.89,9.0,4.0,,,
6061,2013-07-19 09:53:00,09:43,10:04,-21.0,Delta Air Lines Inc.,-23.0,LAX,4.0,,0.00,29.89,9.0,4.0,,,
6062,2013-07-19 09:53:00,09:44,10:10,-26.0,Virgin America,-23.0,LAX,4.0,,0.00,29.89,9.0,4.0,,,
6063,2013-07-19 10:53:00,09:41,10:25,-44.0,American Airlines Inc.,-53.0,LAX,3.0,,0.00,29.88,9.0,4.0,,,
6064,2013-07-19 11:53:00,11:06,11:32,-26.0,United Air Lines Inc.,-34.0,LAX,5.0,,0.00,29.87,7.0,3.0,,,
6065,2013-07-19 11:53:00,11:25,11:53,-28.0,Delta Air Lines Inc.,-33.0,LAX,5.0,,0.00,29.87,7.0,3.0,,,
6066,2013-07-19 11:53:00,11:53,12:10,-17.0,American Airlines Inc.,-17.0,LAX,5.0,,0.00,29.87,7.0,3.0,,,
6067,2013-07-19 11:53:00,11:51,12:20,-29.0,Virgin America,-29.0,LAX,5.0,,0.00,29.87,7.0,3.0,,,
6068,2013-07-19 11:53:00,11:59,12:21,-22.0,JetBlue Airways,-18.0,LAX,5.0,,0.00,29.87,7.0,3.0,,,
6069,2013-07-19 13:53:00,12:48,13:25,-37.0,American Airlines Inc.,-39.0,LAX,3.0,,0.00,29.9,5.0,3.0,3.0,,
6070,2013-07-19 13:53:00,13:44,14:14,-30.0,United Air Lines Inc.,-32.0,LAX,3.0,,0.00,29.9,5.0,3.0,3.0,,
6071,2013-07-19 14:53:00,16:45,14:55,110.0,Delta Air Lines Inc.,212.0,LAX,0.0,,0.00,29.91,5.0,2.0,3.0,4.0,
6072,2013-07-19 14:53:00,14:29,14:50,-21.0,American Airlines Inc.,-24.0,LAX,0.0,,0.00,29.91,5.0,2.0,3.0,4.0,
6073,2013-07-19 14:53:00,14:47,14:52,-5.0,JetBlue Airways,-10.0,LAX,0.0,,0.00,29.91,5.0,2.0,3.0,4.0,
6074,2013-07-19 15:53:00,15:34,15:55,-21.0,Virgin America,-21.0,LAX,5.0,,0.00,29.92,6.0,2.0,3.0,4.0,
6075,2013-07-19 17:53:00,17:18,17:48,-30.0,United Air Lines Inc.,-31.0,LAX,7.0,,0.00,29.91,8.0,3.0,4.0,,
6076,2013-07-19 18:53:00,18:34,18:50,-16.0,Delta Air Lines Inc.,-18.0,LAX,8.0,,0.00,29.91,8.0,2.0,3.0,4.0,
6077,2013-07-19 18:53:00,19:33,19:00,33.0,American Airlines Inc.,97.0,LAX,8.0,,0.00,29.91,8.0,2.0,3.0,4.0,
6078,2013-07-19 19:53:00,19:40,19:39,1.0,JetBlue Airways,-6.0,LAX,10.0,,0.00,29.9,8.0,2.0,3.0,4.0,
6079,2013-07-19 19:53:00,20:19,20:05,14.0,Virgin America,14.0,LAX,10.0,,0.00,29.9,8.0,2.0,3.0,4.0,
6080,2013-07-19 19:53:00,20:44,20:18,26.0,Delta Air Lines Inc.,51.0,LAX,10.0,,0.00,29.9,8.0,2.0,3.0,4.0,
6081,2013-07-19 19:53:00,20:09,20:15,-6.0,American Airlines Inc.,-1.0,LAX,10.0,,0.00,29.9,8.0,2.0,3.0,4.0,
6082,2013-07-19 20:53:00,21:41,20:58,43.0,United Air Lines Inc.,54.0,LAX,9.0,,0.00,29.89,9.0,2.0,3.0,4.0,
6083,2013-07-19 21:53:00,21:47,21:35,12.0,Delta Air Lines Inc.,14.0,LAX,13.0,,0.00,29.88,7.0,2.0,3.0,4.0,
6084,2013-07-19 22:53:00,22:37,22:30,7.0,American Airlines Inc.,11.0,LAX,11.0,,0.00,29.87,8.0,3.0,3.0,3.0,4.0
6085,2013-07-19 22:53:00,23:25,23:05,20.0,Virgin America,41.0,LAX,11.0,,0.00,29.87,8.0,3.0,3.0,3.0,4.0
6086,2013-07-19 23:53:00,23:45,23:24,21.0,United Air Lines Inc.,38.0,LAX,10.0,,0.00,29.86,10.0,2.0,3.0,4.0,
6087,2013-07-19 23:53:00,00:14,23:48,26.0,JetBlue Airways,35.0,LAX,10.0,,0.00,29.86,10.0,2.0,3.0,4.0,
6088,2013-07-19 23:53:00,23:55,00:22,-27.0,Delta Air Lines Inc.,-28.0,LAX,10.0,,0.00,29.86,10.0,2.0,3.0,4.0,
6089,2013-07-19 00:53:00,00:19,01:00,-41.0,American Airlines Inc.,-44.0,LAX,12.0,,0.00,29.88,10.0,2.0,3.0,,
6090,2013-07-19 01:53:00,01:48,01:35,13.0,JetBlue Airways,40.0,LAX,11.0,,0.00,29.88,10.0,2.0,3.0,,
6091,2013-07-20 08:53:00,09:02,09:20,-18.0,United Air Lines Inc.,-21.0,LAX,3.0,,0.00,29.87,8.0,5.0,,,
6092,2013-07-20 09:53:00,09:39,09:57,-18.0,Delta Air Lines Inc.,-21.0,LAX,0.0,,0.00,29.86,9.0,5.0,,,
6093,2013-07-20 09:53:00,09:41,09:51,-10.0,JetBlue Airways,7.0,LAX,0.0,,0.00,29.86,9.0,5.0,,,
6094,2013-07-20 09:53:00,09:49,10:10,-21.0,Virgin America,-21.0,LAX,0.0,,0.00,29.86,9.0,5.0,,,
6095,2013-07-20 10:53:00,10:05,10:25,-20.0,American Airlines Inc.,-24.0,LAX,0.0,,0.00,29.85,9.0,5.0,,,
6096,2013-07-20 11:53:00,11:30,11:35,-5.0,United Air Lines Inc.,-8.0,LAX,0.0,,0.00,29.85,8.0,5.0,,,
6097,2013-07-20 11:53:00,11:55,11:56,-1.0,Delta Air Lines Inc.,14.0,LAX,0.0,,0.00,29.85,8.0,5.0,,,
6098,2013-07-20 11:53:00,12:01,12:10,-9.0,American Airlines Inc.,-12.0,LAX,0.0,,0.00,29.85,8.0,5.0,,,
6099,2013-07-20 11:53:00,11:57,12:20,-23.0,Virgin America,-25.0,LAX,0.0,,0.00,29.85,8.0,5.0,,,
6100,2013-07-20 13:53:00,14:38,14:05,33.0,United Air Lines Inc.,23.0,LAX,0.0,,0.00,29.87,5.0,5.0,,,
6101,2013-07-20 14:53:00,14:34,14:50,-16.0,American Airlines Inc.,-17.0,LAX,3.0,,0.00,29.88,5.0,5.0,,,
6102,2013-07-20 14:53:00,14:45,14:54,-9.0,Delta Air Lines Inc.,0.0,LAX,3.0,,0.00,29.88,5.0,5.0,,,
6103,2013-07-20 14:53:00,15:07,14:52,15.0,JetBlue Airways,23.0,LAX,3.0,,0.00,29.88,5.0,5.0,,,
6104,2013-07-20 15:53:00,16:15,15:55,20.0,Virgin America,19.0,LAX,5.0,,0.00,29.89,7.0,5.0,,,
6105,2013-07-20 16:53:00,16:21,16:45,-24.0,American Airlines Inc.,-27.0,LAX,3.0,,0.00,29.87,8.0,4.0,4.0,5.0,
6106,2013-07-20 17:53:00,17:59,17:58,1.0,United Air Lines Inc.,-9.0,LAX,7.0,,0.00,29.88,7.0,3.0,3.0,4.0,5.0
6107,2013-07-20 18:53:00,18:57,18:46,11.0,Delta Air Lines Inc.,27.0,LAX,10.0,,0.00,29.87,9.0,2.0,3.0,4.0,
6108,2013-07-20 18:53:00,18:14,19:00,-46.0,American Airlines Inc.,-45.0,LAX,10.0,,0.00,29.87,9.0,2.0,3.0,4.0,
6109,2013-07-20 19:53:00,19:59,19:39,20.0,JetBlue Airways,80.0,LAX,8.0,,0.00,29.86,8.0,3.0,3.0,4.0,
6110,2013-07-20 19:53:00,20:12,20:05,7.0,Virgin America,12.0,LAX,8.0,,0.00,29.86,8.0,3.0,3.0,4.0,
6111,2013-07-20 19:53:00,19:48,20:15,-27.0,American Airlines Inc.,-23.0,LAX,8.0,,0.00,29.86,8.0,3.0,3.0,4.0,
6112,2013-07-20 20:53:00,20:14,20:58,-44.0,United Air Lines Inc.,-47.0,LAX,10.0,,0.00,29.87,7.0,2.0,3.0,4.0,4.0
6113,2013-07-20 21:53:00,21:13,21:35,-22.0,Delta Air Lines Inc.,-14.0,LAX,7.0,,0.00,29.87,8.0,3.0,4.0,4.0,5.0
6114,2013-07-20 22:53:00,22:32,22:30,2.0,American Airlines Inc.,-1.0,LAX,11.0,,0.00,29.83,8.0,2.0,3.0,4.0,5.0
6115,2013-07-20 22:53:00,00:13,23:05,68.0,Virgin America,71.0,LAX,11.0,,0.00,29.83,8.0,2.0,3.0,4.0,5.0
6116,2013-07-20 23:53:00,00:52,23:48,64.0,JetBlue Airways,65.0,LAX,8.0,,0.00,29.82,8.0,4.0,4.0,5.0,
6117,2013-07-20 00:53:00,00:58,01:00,-2.0,American Airlines Inc.,23.0,LAX,11.0,,0.00,29.84,10.0,2.0,3.0,,
6118,2013-07-20 01:53:00,02:30,01:35,55.0,JetBlue Airways,94.0,LAX,8.0,,0.00,29.84,10.0,2.0,3.0,,
6119,2013-07-21 09:53:00,09:48,10:04,-16.0,Delta Air Lines Inc.,-16.0,LAX,3.0,,0.00,29.84,10.0,3.0,,,
6120,2013-07-21 09:53:00,09:46,09:51,-5.0,JetBlue Airways,-12.0,LAX,3.0,,0.00,29.84,10.0,3.0,,,
6121,2013-07-21 09:53:00,10:05,10:10,-5.0,Virgin America,-5.0,LAX,3.0,,0.00,29.84,10.0,3.0,,,
6122,2013-07-21 10:53:00,10:18,10:25,-7.0,American Airlines Inc.,-9.0,LAX,0.0,,0.00,29.83,10.0,3.0,,,
6123,2013-07-21 11:53:00,11:09,11:34,-25.0,United Air Lines Inc.,-33.0,LAX,0.0,,T,29.82,10.0,2.0,3.0,4.0,
6124,2013-07-21 11:53:00,11:35,11:56,-21.0,Delta Air Lines Inc.,-28.0,LAX,0.0,,T,29.82,10.0,2.0,3.0,4.0,
6125,2013-07-21 11:53:00,12:15,12:10,5.0,American Airlines Inc.,5.0,LAX,0.0,,T,29.82,10.0,2.0,3.0,4.0,
6126,2013-07-21 11:53:00,12:23,12:20,3.0,Virgin America,7.0,LAX,0.0,,T,29.82,10.0,2.0,3.0,4.0,
6127,2013-07-21 11:53:00,12:46,12:21,25.0,JetBlue Airways,34.0,LAX,0.0,,T,29.82,10.0,2.0,3.0,4.0,
6128,2013-07-21 13:53:00,13:12,13:25,-13.0,American Airlines Inc.,-19.0,LAX,0.0,,0.00,29.83,7.0,2.0,3.0,4.0,4.0
6129,2013-07-21 13:53:00,13:43,14:09,-26.0,United Air Lines Inc.,-30.0,LAX,0.0,,0.00,29.83,7.0,2.0,3.0,4.0,4.0
